
4650,6949,The Big Empty (2003) ,"John Person is an actor with little work, and no money, who suddenly finds himself with an opportunity to make some quick cash by delivering a suitcase to the middle of nowhere.",SteveAnderson,JonFavreau,JoeyLaurenAdams,KelseyGrammer
4651,6950,The Missing (2003) ,"In 1885 New Mexico, a frontier medicine woman forms an uneasy alliance with her estranged father when her daughter is kidnapped by an Apache brujo.",RonHoward,TommyLeeJones,CateBlanchett,EvanRachelWood
4652,6951,The Cat in the Hat (2003) ,Two bored children have their lives turned upside down when a talking cat comes to visit them.,BoWelch,MikeMyers,SpencerBreslin,DakotaFanning
4653,6952,Gothika (2003) ,"A depressed female psychiatrist wakes up as a patient in the asylum where she worked, with no memory of why she is there or what she has done.",MathieuKassovitz,HalleBerry,PenélopeCruz,RobertDowneyJr.
4654,6953,21 Grams (2003) ,"A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.",AlejandroG.Iñárritu,SeanPenn,BenicioDelToro,NaomiWatts
4655,6954,The Barbarian Invasions (2003) ,"During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son.",DenysArcand,RémyGirard,DorothéeBerryman,StéphaneRousseau
4656,6957,Bad Santa (2003) ,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,TerryZwigoff,BillyBobThornton,BernieMac,LaurenGraham
4657,6958,The Haunted Mansion (2003) ,"A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.",RobMinkoff,EddieMurphy,MarshaThomason,JenniferTilly
4658,6959,Timeline (2003) ,A group of archaeologists become trapped in the past when they go there to retrieve a friend. The group must survive in fourteenth century France before they can escape back to the twenty-first century.,RichardDonner,PaulWalker,GerardButler,BillyConnolly
4659,6961,Damage (1992) ,A member of Parliament falls passionately in love with his son's fiancée despite the dangers of discovery.,LouisMalle,JeremyIrons,JulietteBinoche,MirandaRichardson
4660,6962,OT: Our Town (2002) ,"Dominguez High, in the infamous Compton, CA, has not produced a play in over twenty years. With no money and no stage, two teachers and twenty-four students attempt to produce Thornton Wilder's American Classic OUR TOWN.",ScottHamiltonKennedy,CatherineBorek,KarenGreene,EbonyStarrNorwood-Brown
4661,6963,Devil's Playground (2002) ,Amish teenagers experience and embrace the modern world as a rite-of-passage before deciding which life they will choose.,LucyWalker,VeldaBontrager,MarkBontrager,DewayneChupp
4662,6965,Journeys with George (2002) ,A documentary about George W. Bush's 2000 campaign for the White House.,,GeorgeW.Bush,R.G.Ratcliffe,WayneSlater
4663,6966,Darkman (1990) ,A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.,SamRaimi,LiamNeeson,FrancesMcDormand,ColinFriels
4664,6967,Dead of Night (1945) ,Architect Walter Craig (Mervyn Johns) senses impending doom as his half-remembered recurring dream turns into reality. The guests at the country house encourage him to stay as they take turns telling supernatural tales.,,MervynJohns,MichaelRedgrave,RolandCulver
4665,6969,Le Dernier Combat (The Last Battle) (1983) ,"In a post-apocalyptic future where no one is able to speak, the few remaining humans fight over resources in order to survive.",LucBesson,PierreJolivet,JeanBouise,JeanReno
4666,6970,Desk Set (1957) ,Two extremely strong personalities clash over the computerization of a television network's research department.,WalterLang,SpencerTracy,KatharineHepburn,GigYoung
4667,6971,Europa (1991) ,"Just after W.W.II, an American takes a railway job in Germany, but finds his position politically sensitive with various people trying to use him.",LarsvonTrier,BarbaraSukowa,Jean-MarcBarr,UdoKier
4668,6973,Final Analysis (1992) ,"A psychiatrist becomes romantically involved with the sister of one of his patients, but the influence of her controlling gangster husband threatens to destroy them both.",PhilJoanou,RichardGere,KimBasinger,UmaThurman
4669,6974,The Freshman (1990) ,"An N.Y.C. film school student accepts a job with a local mobster who resembles a famous cinema godfather and who takes the young man under his wing, after demanding total loyalty.",AndrewBergman,MarlonBrando,MatthewBroderick,BrunoKirby
4670,6975,Funny Games (1997) ,"Two violent young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic ""games"" with one another for their own amusement.",MichaelHaneke,SusanneLothar,UlrichMühe,ArnoFrisch
4671,6978,Slacker (1990) ,"A day in the life of Austin, Texas as the camera roams from place to place and provides a brief look at the overeducated, the social misfits, the outcasts and the oddballs.",RichardLinklater,RichardLinklater,RudyBasquez,JeanCaffeine
4672,6979,WarGames (1983) ,"A young man finds a back door into a military central computer in which reality is confused with game-playing, possibly starting World War III.",JohnBadham,MatthewBroderick,AllySheedy,JohnWood
4673,6981,Ordet (1955) ,"Follows the lives of the Borgen family, as they deal with inner conflict, as well as religious conflict with each other, and the rest of the town.",CarlTheodorDreyer,HenrikMalberg,EmilHassChristensen,PrebenLerdorffRye
4674,6982,Forbidden Games (1952) ,"A young French girl orphaned in a Nazi air attack is befriended by the son of a poor farmer, and together they try to come to terms with the realities of death.",RenéClément,GeorgesPoujouly,BrigitteFossey,Amédée
4675,6983,Jane Eyre (1943) ,"After a harsh childhood, orphan Jane Eyre is hired by Edward Rochester, the brooding lord of a mysterious manor house, to care for his young daughter.",RobertStevenson,OrsonWelles,JoanFontaine,MargaretO'Brien
4676,6984,A Tale of Two Cities (1935) ,"A pair of lookalikes, one a former French aristocrat and the other an alcoholic English lawyer, fall in love with the same woman amongst the turmoil of the French Revolution.",,RonaldColman,ElizabethAllan,EdnaMayOliver
4677,6985,The Passion of Joan of Arc (1928) ,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",CarlTheodorDreyer,MariaFalconetti,EugeneSilvain,AndréBerley
4678,6986,Ben-Hur: A Tale of the Christ (1925) ,A Jewish prince seeks to find his family and revenge himself upon his childhood friend who had him wrongly imprisoned.,,RamonNovarro,FrancisX.Bushman,MayMcAvoy
4679,6987,The Cabinet of Dr. Caligari (1920) ,"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.",RobertWiene,WernerKrauss,ConradVeidt,FriedrichFeher
4680,6989,Gorky Park (1983) ,A Moscow police officer investigates a vicious triple homicide and stumbles upon a high-level international political conspiracy.,MichaelApted,WilliamHurt,LeeMarvin,BrianDennehy
4681,6990,The Great Train Robbery (1978) ,"England, 1850s. A master criminal aims to rob a train of a large sum of gold. Security is incredibly tight and the task seems an impossible one. However, he has a plan and just the right people to carry it out.",MichaelCrichton,SeanConnery,DonaldSutherland,Lesley-AnneDown
4682,6992,Guarding Tess (1994) ,"A former U.S. First Lady wants a particular Secret Service agent to head her bodyguard detail, even though he can't stand her.",HughWilson,ShirleyMacLaine,NicolasCage,AustinPendleton
4683,6993,Hannah and Her Sisters (1986) ,"Between two Thanksgivings two years apart, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",WoodyAllen,MiaFarrow,DianneWiest,MichaelCaine
4684,6994,The Hard Way (1991) ,"An action movie star researching a role is allowed to tag along with a hardboiled New York City policeman, who finds him superficial and irritating.",JohnBadham,MichaelJ.Fox,JamesWoods,StephenLang
4685,6996,Highlander II: The Quickening (1991) ,"In the future, Highlander Connor MacLeod must prevent the destruction of Earth under an anti-ozone shield.",RussellMulcahy,ChristopherLambert,SeanConnery,VirginiaMadsen
4686,6997,Hoffa (1992) ,"The story of the notorious American labor union figure Jimmy Hoffa, who organizes a bitter strike, makes deals with members of the organized crime syndicate and mysteriously disappears in 1975.",DannyDeVito,JackNicholson,DannyDeVito,ArmandAssante
4687,6998,House of Cards (1993) ,"A widow tries to find out why her daughter's strange behavior, a reaction to her father's death, is progressively worsening.",MichaelLessac,KathleenTurner,TommyLeeJones,AshaMenina
4688,6999,HouseSitter (1992) ,"Con artist Gwen moves into Newton's empty home without his knowledge and begins setting up house, posing as his new wife.",FrankOz,SteveMartin,GoldieHawn,DanaDelany
4689,7000,Hudson Hawk (1991) ,A cat burglar is forced to steal Da Vinci works of art for a world domination plot.,MichaelLehmann,BruceWillis,DannyAiello,AndieMacDowell
4690,7001,Invasion of the Body Snatchers (1978) ,"When strange seeds drift to earth from space, mysterious pods begin to grow and invade San Francisco, California, where they replicate the residents into emotionless automatons one body at a time.",PhilipKaufman,DonaldSutherland,BrookeAdams,JeffGoldblum
4691,7004,Kindergarten Cop (1990) ,"A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.",IvanReitman,ArnoldSchwarzenegger,PenelopeAnnMiller,PamelaReed
4692,7005,King Ralph (1991) ,"As the only relative to take over the Royal throne, a down on his luck American slob must learn the ways of the English.",DavidS.Ward,JohnGoodman,PeterO'Toole,JohnHurt
4693,7007,The Last Boy Scout (1991) ,"A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.",TonyScott,BruceWillis,DamonWayans,ChelseaField
4694,7008,Last Tango in Paris (1972) ,A young Parisian woman meets a middle-aged American businessman who demands their clandestine relationship be based only on sex.,BernardoBertolucci,MarlonBrando,MariaSchneider,MariaMichi
4695,7009,Lorenzo's Oil (1992) ,"A boy develops a disease so rare that nobody is working on a cure, so his father decides to learn all about it and tackle the problem himself.",GeorgeMiller,NickNolte,SusanSarandon,PeterUstinov
4696,7010,The Lover (1992) ,"In 1929 French Indochina, a French teenage girl embarks on a reckless and forbidden romance with a wealthy, older Chinese man, each knowing that knowledge of their affair will bring drastic consequences to each other.",Jean-JacquesAnnaud,JaneMarch,TonyKaFaiLeung,FrédériqueMeininger
4697,7012,Mr. Destiny (1990) ,"Unhappy Larry Burrows sees what his life could've been like, had he made that winning home run as a teenager.",JamesOrr,JimBelushi,LindaHamilton,MichaelCaine
4698,7013,The Night of the Hunter (1955) ,"A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery.",CharlesLaughton,RobertMitchum,ShelleyWinters,LillianGish
4699,7015,Only the Lonely (1991) ,A Chicago cop must balance loyalty to his overbearing mother and a relationship with a shy funeral home worker.,ChrisColumbus,JohnCandy,MaureenO'Hara,AllySheedy
4700,7016,Over the Top (1987) ,Tough trucker Lincoln Hawk is determined to win back his son and triumph at the world arm wrestling championships.,MenahemGolan,SylvesterStallone,RobertLoggia,SusanBlakely
4701,7017,Passenger 57 (1992) ,An airline security expert must take action when he finds himself trapped on a passenger jet when terrorists seize control of it.,KevinHooks,WesleySnipes,BrucePayne,TomSizemore
4702,7018,Presumed Innocent (1990) ,"As a lawyer investigates the murder of a colleague, he finds himself more connected to the crime than anyone else.",AlanJ.Pakula,HarrisonFord,RaulJulia,GretaScacchi
4703,7019,Project X (1987) ,"An Air Force pilot joins a top secret military experiment involving chimps, but begins to suspect there might be something more to the mysterious ""Project X"".",JonathanKaplan,MatthewBroderick,HelenHunt,Willie
4704,7020,Proof (1991) ,The life of a blind photographer who is looked after by a housekeeper is disrupted by the arrival of an agreeable restaurant worker.,JocelynMoorhouse,HugoWeaving,GenevièvePicot,RussellCrowe
4705,7022,Battle Royale (2000) ,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",KinjiFukasaku,TatsuyaFujiwara,AkiMaeda,TarôYamamoto
4706,7023,The Wedding Banquet (1993) ,"To satisfy his nagging parents, a gay landlord and a female tenant agree to a marriage of convenience, but his parents arrive to visit and things get out of hand.",AngLee,WinstonChao,MayChin,Ah-LeiGua
4707,7024,"Salò, or the 120 Days of Sodom (1975) ","In World War II Italy, four fascist libertines round up nine adolescent boys and girls and subject them to one hundred and twenty days of physical, mental and sexual torture.",PierPaoloPasolini,PaoloBonacelli,GiorgioCataldi,UmbertoPaoloQuintavalle
4708,7025,A Midnight Clear (1992) ,"This WW2 psychological drama plays out at Christmas. US GIs hold an isolated cabin in the Ardennes against a handful of Germans cut off from their main force. Combat-weary and short of rations, both sides are determined to survive.",KeithGordon,PeterBerg,KevinDillon,AryeGross
4709,7026,Summer School (1987) ,"Freddy the gym teacher has to teach remedial English in summer (high) school, if he wants tenure. As he can only teach gym and his students want fun, emphasis is on ""field trips"" - until he's fired unless all his students pass the test.",CarlReiner,MarkHarmon,KirstieAlley,RobinThomas
4710,7027,Silverado (1985) ,A misfit bunch of friends come together to right the injustices which exist in a small town.,LawrenceKasdan,KevinKline,ScottGlenn,KevinCostner
4711,7028,Quick Change (1990) ,"Three thieves successfully rob a New York City bank, but making the escape from the city proves to be almost impossible.",,BillMurray,GeenaDavis,RandyQuaid
4712,7030,Radio Flyer (1992) ,A father recounts a dark period of his childhood when he and his little brother lived in the suburbs.,,LorraineBracco,JohnHeard,AdamBaldwin
4713,7031,The Real McCoy (1993) ,"A woman is released from prison, an expert bank robber who wants to settle down and go straight, but her parole officer and her former employer try to get her to pull one more heist.",RussellMulcahy,KimBasinger,ValKilmer,TerenceStamp
4714,7032,Revenge (1990) ,"A retired US Navy pilot comes to Mexico, where he falls in love with the wife of a powerful businessman. The consequences will be cruel and unforeseen.",TonyScott,KevinCostner,AnthonyQuinn,MadeleineStowe
4715,7033,The Secret of My Success (1987) ,"A talented young man can't get an executive position without rising through the ranks, so he comes up with a shortcut, which also benefits his love life.",HerbertRoss,MichaelJ.Fox,HelenSlater,RichardJordan
4716,7034,Show Me Love (1998) ,"Two teenage girls in small-town Sweden. Elin is beautiful, popular, and bored with life. Agnes is friendless, sad, and secretly in love with Elin.",LukasMoodysson,AlexandraDahlström,RebeckaLiljeberg,EricaCarlson
4717,7036,Teen Wolf (1985) ,An ordinary high school student discovers that his family has an unusual pedigree when he finds himself turning into a werewolf.,RodDaniel,MichaelJ.Fox,JamesHampton,SusanUrsitti
4718,7037,High Heels (1991) ,"A girl's mother returns after 15 years to find her daughter has married one of her (the mother's) old boyfriends. They try to mend their broken mother/daughter relationship and deal with ...
                    See full summary »",PedroAlmodóvar,VictoriaAbril,MarisaParedes,MiguelBosé
4719,7038,Things You Can Tell Just by Looking at Her (2000) ,Five California women struggle with personal problems as their own paths unwind in ways unexpected.,RodrigoGarcía,GlennClose,CameronDiaz,CalistaFlockhart
4720,7040,To Live and Die in L.A. (1985) ,A fearless Secret Service agent will stop at nothing to bring down the counterfeiter who killed his partner.,WilliamFriedkin,WilliamPetersen,WillemDafoe,JohnPankow
4721,7041,Trapped in Paradise (1994) ,Residents of a friendly Pennsylvania town foil three brothers' plan to rob a bank on Christmas Eve.,GeorgeGallo,NicolasCage,JonLovitz,DanaCarvey
4722,7044,Wild at Heart (1990) ,Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.,DavidLynch,NicolasCage,LauraDern,WillemDafoe
4723,7045,The Witches (1990) ,"A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse.",NicolasRoeg,AnjelicaHuston,MaiZetterling,JasenFisher
4724,7046,The Witches of Eastwick (1987) ,"Three single women in a picturesque village have their wishes granted, at a cost, when a mysterious and flamboyant man arrives in their lives.",GeorgeMiller,JackNicholson,Cher,SusanSarandon
4725,7047,Year of the Dragon (1985) ,A police detective cracks down on organized crime in Chinatown after the murders of Triad and Mafia leaders.,MichaelCimino,MickeyRourke,JohnLone,Ariane
4726,7048,Nothing to Lose (1997) ,"Nick's wife's in bed with his boss. He later gets a gun to his head by a carjacker but steps on the gas pedal. They end up friends after adventures together - holdups, burglary, reckless driving, revenge etc. Twists follow.",SteveOedekerk,MartinLawrence,TimRobbins,JohnC.McGinley
4727,7049,Flying Down to Rio (1933) ,An aviator and band leader who is always getting his group fired for his flirtatious behavior with the female guests soon finds himself falling for an engaged woman.,ThorntonFreeland,DoloresdelRio,GeneRaymond,RaulRoulien
4728,7050,Follow the Fleet (1936) ,A Navy sailor tries to rekindle a romance with the woman he loves while on liberty in San Francisco.,MarkSandrich,FredAstaire,GingerRogers,RandolphScott
4729,7051,What's New Pussycat (1965) ,A playboy who refuses to give up his hedonistic lifestyle to settle down and marry his true love seeks help from a demented psychoanalyst who is having romantic problems of his own.,CliveDonner,PeterSellers,PeterO'Toole,RomySchneider
4730,7052,Mary of Scotland (1936) ,The recently widowed Mary Stuart returns to Scotland to reclaim her throne but is opposed by her half-brother and her own Scottish lords.,,KatharineHepburn,FredricMarch,FlorenceEldridge
4731,7053,Roberta (1935) ,"In Paris, a man clueless about fashion suddenly inherits his aunt's dress shop, while his bandleader friend reunites with his old flame.",WilliamA.Seiter,IreneDunne,FredAstaire,GingerRogers
4732,7054,Little Women (1949) ,A group of sisters experience life's difficulties and its pleasures while growing up in nineteenth-century America.,MervynLeRoy,JuneAllyson,PeterLawford,MargaretO'Brien
4733,7055,Swing Time (1936) ,"A performer and gambler travels to New York City to raise the $25,000 he needs to marry his fiancée, only to become entangled with a beautiful aspiring dancer.",GeorgeStevens,FredAstaire,GingerRogers,VictorMoore
4734,7056,The Public Enemy (1931) ,"A young hoodlum rises up through the ranks of the Chicago underworld, even as a gangster's accidental death threatens to spark a bloody mob war.",WilliamA.Wellman,JamesCagney,JeanHarlow,EdwardWoods
4735,7057,A Midsummer Night's Dream (1935) ,"Theseus, Duke of Athens, is going to marry Hyppolyta, Queen of the Amazons. Demetrius is engaged with Hermia, but Hermia loves Lysander. Helena loves Demetrius. Oberon and Titania, of the ...
                    See full summary »",,JamesCagney,DickPowell,IanHunter
4736,7058,Life with Father (1947) ,"A financier from New York City rules his numerous family, consisting of his wife and his four sons, with the meticulousness of a bookkeeper.",MichaelCurtiz,WilliamPowell,IreneDunne,ElizabethTaylor
4737,7059,National Velvet (1944) ,A jaded former jockey helps a young girl prepare a wild but gifted horse for England's Grand National Sweepstakes.,ClarenceBrown,MickeyRooney,ElizabethTaylor,DonaldCrisp
4738,7060,Jesus Christ Superstar (1973) ,"Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",NormanJewison,TedNeeley,CarlAnderson,YvonneElliman
4739,7061,Dark Victory (1939) ,"A young socialite is diagnosed with an inoperable brain tumor, and must decide whether or not she'll meet her final days with dignity.",EdmundGoulding,BetteDavis,GeorgeBrent,HumphreyBogart
4740,7062,Birdman of Alcatraz (1962) ,A surly convicted murderer held in permanent isolation redeems himself when he becomes a renowned bird expert.,,BurtLancaster,KarlMalden,ThelmaRitter
4741,7063,"Aguirre, the Wrath of God (1972) ","In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado.",WernerHerzog,KlausKinski,RuyGuerra,HelenaRojo
4742,7064,Beauty and the Beast (1946) ,"A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her.",,JeanMarais,JosetteDay,MilaParély
4743,7065,The Birth of a Nation (1915) ,"The Stoneman family finds its friendship with the Camerons affected by the Civil War, both fighting in opposite armies. The development of the war in their lives plays through to Lincoln's assassination and the birth of the Ku Klux Klan.",D.W.Griffith,LillianGish,MaeMarsh,HenryB.Walthall
4744,7067,Juliet of the Spirits (1965) ,"Visions, memories, and mysticism all help a 40-something woman to find the strength to leave her cheating husband.",FedericoFellini,GiuliettaMasina,SandraMilo,MarioPisu
4745,7069,Macbeth (1971) ,A ruthlessly ambitious Scottish lord seizes the throne with the help of his scheming wife and a trio of witches.,RomanPolanski,JonFinch,FrancescaAnnis,MartinShaw
4746,7070,Red River (1948) ,"Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",,JohnWayne,MontgomeryClift,JoanneDru
4747,7071,A Woman Under the Influence (1974) ,"Mabel, a wife and mother, is loved by her husband Nick but her mental illness proves to be a problem in the marriage.",JohnCassavetes,GenaRowlands,PeterFalk,FredDraper
4748,7072,Stagecoach (1939) ,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,JohnFord,JohnWayne,ClaireTrevor,AndyDevine
4749,7073,A Shot in the Dark (1964) ,Inspector Jacques Clouseau investigates the murder of Mr. Benjamin Ballon's driver at a country estate.,BlakeEdwards,PeterSellers,ElkeSommer,GeorgeSanders
4750,7074,The Navigator (1924) ,Two spoiled rich people find themselves trapped on an empty passenger ship.,,BusterKeaton,KathrynMcGuire,FrederickVroom
4751,7075,The Court Jester (1955) ,A hapless carnival performer masquerades as the court jester as part of a plot against an evil ruler who has overthrown the rightful King.,,DannyKaye,GlynisJohns,BasilRathbone
4752,7076,Bullitt (1968) ,"An all guts, no glory San Francisco cop becomes determined to find the underworld kingpin that killed the witness in his protection.",PeterYates,SteveMcQueen,JacquelineBisset,RobertVaughn
4753,7078,Jezebel (1938) ,"In 1850s Louisiana, a free-spirited Southern belle loses her fiancé due to her stubborn vanity and pride, and vows to win him back.",WilliamWyler,BetteDavis,HenryFonda,GeorgeBrent
4754,7079,The Hunchback of Notre Dame (1939) ,"In 15th-century France, a gypsy girl is framed for murder by the infatuated Chief Justice, and only the deformed bellringer of Notre Dame Cathedral can save her.",WilliamDieterle,CharlesLaughton,MaureenO'Hara,CedricHardwicke
4755,7080,42nd Street (1933) ,"A director puts on what may be his last Broadway show and, at the last moment, a naive newcomer has to replace the star.",LloydBacon,WarnerBaxter,BebeDaniels,GeorgeBrent
4756,7082,That Touch of Mink (1962) ,"A rich businessman and a young woman are attracted to each other, but he only wants an affair while she wants to save herself for marriage.",DelbertMann,CaryGrant,DorisDay,GigYoung
4757,7083,Sweet Dreams (1985) ,"The story of Patsy Cline, the velvet-voiced country music singer who died in a tragic plane crash at the height of her fame.",KarelReisz,JessicaLange,EdHarris,AnnWedgeworth
4758,7084,"Play It Again, Sam (1972) ","A neurotic film critic obsessed with the movie Casablanca (1942) attempts to get over his wife leaving him by dating again with the help of a married couple and his illusory idol, Humphrey Bogart.",HerbertRoss,WoodyAllen,DianeKeaton,TonyRoberts
4759,7085,Send Me No Flowers (1964) ,A hypochondriac believes he is dying and makes plans for his wife which she discovers and misunderstands.,NormanJewison,RockHudson,DorisDay,TonyRandall
4760,7086,Pygmalion (1938) ,A phonetics and diction expert makes a bet that he can teach a cockney flower girl to speak proper English and pass as a lady in high society.,,LeslieHoward,WendyHiller,WilfridLawson
4761,7087,A Passage to India (1984) ,"Cultural mistrust and false accusations doom a friendship in British colonial India between an Indian doctor, an Englishwoman engaged to marry a city magistrate, and an English educator.",DavidLean,JudyDavis,VictorBanerjee,PeggyAshcroft
4762,7088,Black Orpheus (1959) ,"A retelling of the Orpheus and Eurydice myth, set during the time of the Carnaval in Rio de Janeiro.",MarcelCamus,BrenoMello,MarpessaDawn,LourdesdeOliveira
4763,7089,Amarcord (1973) ,A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.,FedericoFellini,MagaliNoël,BrunoZanin,PupellaMaggio
4764,7090,Ying xiong (2002) ,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",YimouZhang,JetLi,TonyChiu-WaiLeung,MaggieCheung
4765,7091,Horse Feathers (1932) ,"Quincy Adams Wagstaff, the new president of Huxley University, accidentally hires bumblers Baravelli and Pinky to help his school win the big football game against the rival Darwin University.",NormanZ.McLeod,GrouchoMarx,ChicoMarx,HarpoMarx
4766,7092,Anna Karenina (1935) ,"The married Anna Karenina falls in love with Count Vronsky despite her husband's refusal to grant a divorce, and both must contend with the social repercussions.",ClarenceBrown,GretaGarbo,FredricMarch,FreddieBartholomew
4767,7093,The Front Page (1974) ,"As a tabloid newspaper editor tries to prevent his top reporter from retiring, an escaped death row convict shows up at the office trying to convey his innocence.",BillyWilder,JackLemmon,WalterMatthau,SusanSarandon
4768,7096,Rivers and Tides (2001) ,"Portrait of Andy Goldsworthy, an artist whose specialty is ephemeral sculptures made from elements of nature.",ThomasRiedelsheimer,AndyGoldsworthy,AnnaGoldsworthy,HollyGoldsworthy
4769,7099,Nausicaä of the Valley of the Wind (1984) ,Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.,HayaoMiyazaki,SumiShimamoto,MahitoTsujimura,HisakoKyôda
4770,7101,Doc Hollywood (1991) ,A young doctor on his way across the country to a job interview crashes his car in a small town and is sentenced to work for several days at the town hospital.,MichaelCaton-Jones,MichaelJ.Fox,JulieWarner,BarnardHughes
4771,7102,Dragnet (1987) ,"The equally-straight-laced and ""by the book"" nephew of Joe Friday must work with his more laid-back partner to solve a mystery.",TomMankiewicz,DanAykroyd,TomHanks,ChristopherPlummer
4772,7103,Madhouse (1990) ,The luxurious villa of yuppie couple Mark and Jessie Bannister is overrun by loads of uninvited guests who turn the house upside-down and nearly destroy it.,TomRopelewski,RichardAlexander,KirstieAlley,JohnLarroquette
4773,7104,1941 (1979) ,Hysterical Californians prepare for a Japanese invasion in the days after Pearl Harbor.,StevenSpielberg,JohnBelushi,DanAykroyd,TreatWilliams
4774,7107,Foul Play (1978) ,"A shy San Francisco librarian and a bumbling cop fall in love as they solve a crime involving albinos, dwarves, and the Catholic Church.",ColinHiggins,GoldieHawn,ChevyChase,BurgessMeredith
4775,7108,Jung on zo (1993) ,"A Special Agent is assigned to protect a wealthy business magnate. However, when the businessman is kidnapped in a daring ambush, he teams up with a seasoned detective to crack the case. But soon he discovers the case isn't that simple.",,JackieChan,KentCheng,Kar-YingLaw
4776,7109,Al di là delle nuvole (1995) ,"Made of four short tales, linked by a story filmed by Wim Wenders. Taking place in Ferrara, Portofino, Aix en Provence and Paris, each story, which always a woman as the crux of the story, ...
                    See full summary »",,FannyArdant,ChiaraCaselli,IrèneJacob
4777,7114,The Collector (1965) ,A man kidnaps a woman and holds her hostage just for the pleasure of having her there.,WilliamWyler,TerenceStamp,SamanthaEggar,MonaWashbourne
4778,7115,Deep Red (1975) ,A jazz pianist and a wisecracking journalist are pulled into a complex web of mystery after the former witnesses the brutal murder of a psychic.,DarioArgento,DavidHemmings,DariaNicolodi,GabrieleLavia
4779,7116,Diabolique (1955) ,The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.,Henri-GeorgesClouzot,SimoneSignoret,VéraClouzot,PaulMeurisse
4780,7117,Leprechaun (1993) ,"An evil, sadistic Leprechaun goes on a killing rampage in search of his beloved pot of gold.",MarkJones,WarwickDavis,JenniferAniston,KenOlandt
4781,7118,Wings of Honneamise (1987) ,"In an alternative Earth, a young astronaut participates in a controversial fledgling space program.",HiroyukiYamaga,LeoMorimoto,DavidThomas,MitsukiYayoi
4782,7121,Adam's Rib (1949) ,Domestic and professional tensions mount when a husband and wife work as opposing lawyers in a case involving a woman who shot her husband.,GeorgeCukor,SpencerTracy,KatharineHepburn,JudyHolliday
4783,7122,King of Hearts (1966) ,"During World War I, a British private, sent ahead to a French town to scout for enemy presence, is mistaken for a King by the colorful patients of an insane asylum.",PhilippedeBroca,AlanBates,GenevièveBujold,MarcDudicourt
4784,7123,Naked Lunch (1991) ,"After developing an addiction to the substance he uses to kill bugs, an exterminator accidentally kills his wife, and becomes involved in a secret government plot being orchestrated by giant bugs in a port town in North Africa.",DavidCronenberg,PeterWeller,JudyDavis,IanHolm
4785,7124,Grass (1999) ,The history of the American government's war on marijuana in the 20th century.,RonMann,WoodyHarrelson,HarryJ.Anslinger,GeorgeBush
4786,7125,Spring Forward (1999) ,An ex convict befriends an elderly coworker as they both try to find meaning in life and forgiveness for their past.,TomGilroy,CampbellScott,NedBeatty,LievSchreiber
4787,7127,Run (1991) ,"When a law student accidentally kills the son of a mob boss in a fight, he finds himself relentlessly pursued by the mob and the police.",GeoffBurrowes,PatrickDempsey,KellyPreston,KenPogue
4788,7131,A Summer Place (1959) ,A self-made businessman rekindles a romance with a former flame while their two teenage children begin a romance of their own with drastic consequences for both couples.,DelmerDaves,RichardEgan,DorothyMcGuire,SandraDee
4789,7132,A Night at the Opera (1935) ,A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.,,GrouchoMarx,ChicoMarx,HarpoMarx
